episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name,outcome
2026-03-16-04-43-37-941000,pB5ssSy__hBrm6wJ,rl2,644.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-16-04-43-37-941000.zarr,,s3://rldb/processed_v3/eva/2026-03-16-04-43-37-941000.mp4,CC BY-SA 4.0,,2026-03-16 04:43:37.941000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-29-48-309000,EwCW-BuE_nA9dzbr,rl2,477.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-29-48-309000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-29-48-309000.mp4,CC BY-SA 4.0,,2026-03-04 21:29:48.309000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-31-30-115000,EwCW-BuE_nA9dzbr,rl2,750.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-31-30-115000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-31-30-115000.mp4,CC BY-SA 4.0,,2026-03-04 21:31:30.115000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-12-22-875000,EwCW-BuE_nA9dzbr,rl2,811.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-12-22-875000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-12-22-875000.mp4,CC BY-SA 4.0,,2026-03-04 19:12:22.875000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-13-40-189000,EwCW-BuE_nA9dzbr,rl2,767.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-13-40-189000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-13-40-189000.mp4,CC BY-SA 4.0,,2026-03-04 19:13:40.189000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-51-39-028000,__zQ0kS-xjtwKdGt,rl2,774.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"[""white ceramic cup"", ""white saucer""]",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-51-39-028000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-51-39-028000.mp4,CC BY-SA 4.0,,2026-03-04 21:51:39.028000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-01-21-56-52-325000,__zQ0kS-xjtwKdGt,rl2,490.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"[""white ceramic cup"", ""white saucer""]",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-56-52-325000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-56-52-325000.mp4,CC BY-SA 4.0,,2026-03-01 21:56:52.325000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-13-16-332000,EwCW-BuE_nA9dzbr,rl2,840.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-13-16-332000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-13-16-332000.mp4,CC BY-SA 4.0,,2026-03-04 19:13:16.332000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-26-02-182000,EwCW-BuE_nA9dzbr,rl2,746.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-26-02-182000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-26-02-182000.mp4,CC BY-SA 4.0,,2026-03-04 20:26:02.182000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-20-28-32-319000,EwCW-BuE_nA9dzbr,rl2,915.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-28-32-319000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-28-32-319000.mp4,CC BY-SA 4.0,,2026-03-04 20:28:32.319000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-25-23-771000,EwCW-BuE_nA9dzbr,rl2,677.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-25-23-771000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-25-23-771000.mp4,CC BY-SA 4.0,,2026-03-04 21:25:23.771000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-31-18-636000,EwCW-BuE_nA9dzbr,rl2,835.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-31-18-636000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-31-18-636000.mp4,CC BY-SA 4.0,,2026-03-04 20:31:18.636000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-20-58-748000,EwCW-BuE_nA9dzbr,rl2,408.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-20-58-748000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-20-58-748000.mp4,CC BY-SA 4.0,,2026-03-04 21:20:58.748000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-20-39-45-673000,EwCW-BuE_nA9dzbr,rl2,1056.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-39-45-673000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-39-45-673000.mp4,CC BY-SA 4.0,,2026-03-04 20:39:45.673000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-19-06-485000,EwCW-BuE_nA9dzbr,rl2,767.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-19-06-485000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-19-06-485000.mp4,CC BY-SA 4.0,,2026-03-04 21:19:06.485000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-02-16-16-02-848000,pB5ssSy__hBrm6wJ,rl2,1416.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-16-02-848000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-16-02-848000.mp4,CC BY-SA 4.0,,2026-03-02 16:16:02.848000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-18-31-52-472000,__zQ0kS-xjtwKdGt,rl2,331.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-31-52-472000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-31-52-472000.mp4,CC BY-SA 4.0,,2026-03-04 18:31:52.472000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-21-56-19-098000,__zQ0kS-xjtwKdGt,rl2,420.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-56-19-098000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-56-19-098000.mp4,CC BY-SA 4.0,,2026-03-04 21:56:19.098000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-32-24-704000,pB5ssSy__hBrm6wJ,rl2,1210.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-32-24-704000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-32-24-704000.mp4,CC BY-SA 4.0,,2026-03-03 23:32:24.704000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-03-23-43-56-642000,pB5ssSy__hBrm6wJ,rl2,1352.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-43-56-642000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-43-56-642000.mp4,CC BY-SA 4.0,,2026-03-03 23:43:56.642000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-40-24-949000,EwCW-BuE_nA9dzbr,rl2,637.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-40-24-949000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-40-24-949000.mp4,CC BY-SA 4.0,,2026-03-04 20:40:24.949000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-33-59-186000,EwCW-BuE_nA9dzbr,rl2,606.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-33-59-186000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-33-59-186000.mp4,CC BY-SA 4.0,,2026-03-04 21:33:59.186000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-52-23-839000,__zQ0kS-xjtwKdGt,rl2,716.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-52-23-839000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-52-23-839000.mp4,CC BY-SA 4.0,,2026-03-04 21:52:23.839000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-57-39-547000,__zQ0kS-xjtwKdGt,rl2,365.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-57-39-547000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-57-39-547000.mp4,CC BY-SA 4.0,,2026-03-04 21:57:39.547000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-01-21-43-04-424000,EwCW-BuE_nA9dzbr,rl2,2044.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-43-04-424000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-43-04-424000.mp4,CC BY-SA 4.0,,2026-03-01 21:43:04.424000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-23-22-32-002000,pB5ssSy__hBrm6wJ,rl2,831.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-22-32-002000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-22-32-002000.mp4,CC BY-SA 4.0,,2026-03-04 23:22:32.002000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-56-05-653000,__zQ0kS-xjtwKdGt,rl2,796.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-56-05-653000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-56-05-653000.mp4,CC BY-SA 4.0,,2026-03-04 21:56:05.653000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-19-03-973000,EwCW-BuE_nA9dzbr,rl2,610.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-19-03-973000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-19-03-973000.mp4,CC BY-SA 4.0,,2026-03-04 19:19:03.973000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-55-19-412000,__zQ0kS-xjtwKdGt,rl2,699.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-55-19-412000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-55-19-412000.mp4,CC BY-SA 4.0,,2026-03-04 19:55:19.412000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-31-58-257000,__zQ0kS-xjtwKdGt,rl2,191.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-31-58-257000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-31-58-257000.mp4,CC BY-SA 4.0,,2026-03-04 18:31:58.257000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-23-25-02-809000,pB5ssSy__hBrm6wJ,rl2,771.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-25-02-809000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-25-02-809000.mp4,CC BY-SA 4.0,,2026-03-04 23:25:02.809000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-11-07-325000,EwCW-BuE_nA9dzbr,rl2,648.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-11-07-325000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-11-07-325000.mp4,CC BY-SA 4.0,,2026-03-04 19:11:07.325000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-42-52-296000,pB5ssSy__hBrm6wJ,rl2,556.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-42-52-296000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-42-52-296000.mp4,CC BY-SA 4.0,,2026-03-04 22:42:52.296000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-53-24-079000,__zQ0kS-xjtwKdGt,rl2,622.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-53-24-079000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-53-24-079000.mp4,CC BY-SA 4.0,,2026-03-04 19:53:24.079000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-01-21-52-20-604000,__zQ0kS-xjtwKdGt,rl2,2340.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-52-20-604000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-52-20-604000.mp4,CC BY-SA 4.0,,2026-03-01 21:52:20.604000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-35-14-105000,EwCW-BuE_nA9dzbr,rl2,630.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-35-14-105000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-35-14-105000.mp4,CC BY-SA 4.0,,2026-03-04 20:35:14.105000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-00-39-903000,__zQ0kS-xjtwKdGt,rl2,581.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-00-39-903000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-00-39-903000.mp4,CC BY-SA 4.0,,2026-03-04 22:00:39.903000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-34-24-249000,pB5ssSy__hBrm6wJ,rl2,1506.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-34-24-249000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-34-24-249000.mp4,CC BY-SA 4.0,,2026-03-03 23:34:24.249000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-02-16-08-11-055000,pB5ssSy__hBrm6wJ,rl2,1720.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-08-11-055000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-08-11-055000.mp4,CC BY-SA 4.0,,2026-03-02 16:08:11.055000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-20-46-356000,EwCW-BuE_nA9dzbr,rl2,723.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-20-46-356000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-20-46-356000.mp4,CC BY-SA 4.0,,2026-03-04 21:20:46.356000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-21-54-13-056000,__zQ0kS-xjtwKdGt,rl2,599.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-54-13-056000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-54-13-056000.mp4,CC BY-SA 4.0,,2026-03-04 21:54:13.056000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-11-58-058000,EwCW-BuE_nA9dzbr,rl2,999.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-11-58-058000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-11-58-058000.mp4,CC BY-SA 4.0,,2026-03-04 19:11:58.058000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-01-21-53-09-065000,__zQ0kS-xjtwKdGt,rl2,1420.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"[""white ceramic cup"", ""white saucer""]",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-53-09-065000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-53-09-065000.mp4,CC BY-SA 4.0,,2026-03-01 21:53:09.065000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-03-23-41-02-407000,pB5ssSy__hBrm6wJ,rl2,1170.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-41-02-407000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-41-02-407000.mp4,CC BY-SA 4.0,,2026-03-03 23:41:02.407000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-01-21-39-55-154000,EwCW-BuE_nA9dzbr,rl2,3010.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-39-55-154000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-39-55-154000.mp4,CC BY-SA 4.0,,2026-03-01 21:39:55.154000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-03-23-40-31-935000,pB5ssSy__hBrm6wJ,rl2,1168.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-40-31-935000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-40-31-935000.mp4,CC BY-SA 4.0,,2026-03-03 23:40:31.935000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-14-13-994000,EwCW-BuE_nA9dzbr,rl2,520.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-14-13-994000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-14-13-994000.mp4,CC BY-SA 4.0,,2026-03-04 19:14:13.994000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-47-54-081000,__zQ0kS-xjtwKdGt,rl2,487.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-47-54-081000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-47-54-081000.mp4,CC BY-SA 4.0,,2026-03-04 19:47:54.081000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-18-15-776000,pB5ssSy__hBrm6wJ,rl2,505.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-18-15-776000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-18-15-776000.mp4,CC BY-SA 4.0,,2026-03-04 23:18:15.776000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-15-46-41-397000,pB5ssSy__hBrm6wJ,rl2,1880.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-15-46-41-397000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-15-46-41-397000.mp4,CC BY-SA 4.0,,2026-03-02 15:46:41.397000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-57-01-066000,__zQ0kS-xjtwKdGt,rl2,522.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-57-01-066000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-57-01-066000.mp4,CC BY-SA 4.0,,2026-03-04 19:57:01.066000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-16-02-36-280000,pB5ssSy__hBrm6wJ,rl2,408.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-02-36-280000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-02-36-280000.mp4,CC BY-SA 4.0,,2026-03-02 16:02:36.280000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-07-23-32-50-017000,pB5ssSy__hBrm6wJ,rl2,1037.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-07-23-32-50-017000.zarr,,s3://rldb/processed_v3/eva/2026-03-07-23-32-50-017000.mp4,CC BY-SA 4.0,,2026-03-07 23:32:50.017000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-52-16-396000,__zQ0kS-xjtwKdGt,rl2,574.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-52-16-396000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-52-16-396000.mp4,CC BY-SA 4.0,,2026-03-04 19:52:16.396000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
