episode,k,policy,frames,coverage,vendi_sel
2026-05-26-13-42-40-378371,4,ORACLE_fps,215,0.1389044225215912,2.4834144115448
2026-05-26-13-42-40-378371,8,ORACLE_greedy,215,0.07690555602312088,2.245288610458374
2026-05-26-13-42-40-378371,8,ORACLE_fps,215,0.1073264330625534,3.0328102111816406
2026-05-26-13-42-40-378371,16,ORACLE_greedy,215,0.05532229319214821,2.6046512126922607
2026-05-26-13-42-40-378371,16,ORACLE_fps,215,0.07801135629415512,3.513655185699463
2026-05-26-13-42-40-378371,32,ORACLE_greedy,215,0.03994685783982277,3.0326497554779053
2026-05-26-13-42-40-378371,32,ORACLE_fps,215,0.05234093591570854,3.772510290145874
2026-05-26-13-42-40-378371,64,ORACLE_greedy,215,0.025317784398794174,3.425762891769409
2026-05-26-13-42-40-378371,64,ORACLE_fps,215,0.029596198350191116,3.6597278118133545
2026-04-01-10-56-34-881235,2,uniform,153,0.2198421061038971,1.4340846538543701
2026-04-01-10-56-34-881235,2,motion_peaks,153,0.16569884121418,1.401023268699646
2026-04-01-10-56-34-881235,2,cheap_fps,153,0.15811635553836823,1.431632399559021
2026-04-01-10-56-34-881235,2,motion_gated_fps,153,0.18996576964855194,1.5586625337600708
2026-04-01-10-56-34-881235,4,uniform,153,0.16261856257915497,2.2616937160491943
2026-04-01-10-56-34-881235,4,motion_peaks,153,0.1545075625181198,1.6417040824890137
2026-04-01-10-56-34-881235,4,cheap_fps,153,0.13300329446792603,1.8782052993774414
2026-04-01-10-56-34-881235,4,motion_gated_fps,153,0.1658283770084381,2.063896656036377
2026-04-01-10-56-34-881235,8,uniform,153,0.12592822313308716,2.452033758163452
2026-04-01-10-56-34-881235,8,motion_peaks,153,0.14442558586597443,1.8537375926971436
2026-04-01-10-56-34-881235,8,cheap_fps,153,0.11639726907014847,2.147904634475708
2026-04-01-10-56-34-881235,8,motion_gated_fps,153,0.12336868047714233,2.5216243267059326
2026-04-01-10-56-34-881235,16,uniform,153,0.09353088587522507,3.3120195865631104
2026-04-01-10-56-34-881235,16,motion_peaks,153,0.12672753632068634,2.3054001331329346
2026-04-01-10-56-34-881235,16,cheap_fps,153,0.08994031697511673,2.71366810798645
2026-04-01-10-56-34-881235,16,motion_gated_fps,153,0.096095010638237,2.9837045669555664
2026-04-01-10-56-34-881235,32,uniform,153,0.05877629294991493,3.3939337730407715
2026-04-01-10-56-34-881235,32,motion_peaks,153,0.09613878279924393,3.0126218795776367
2026-04-01-10-56-34-881235,32,cheap_fps,153,0.06091546639800072,3.1188697814941406
2026-04-01-10-56-34-881235,32,motion_gated_fps,153,0.07170838117599487,3.171466588973999
2026-04-01-10-56-34-881235,64,uniform,153,0.034755587577819824,3.6065261363983154
2026-04-01-10-56-34-881235,64,motion_peaks,153,0.053537894040346146,3.396087884902954
2026-04-01-10-56-34-881235,64,cheap_fps,153,0.03462165594100952,3.4885759353637695
2026-04-01-10-56-34-881235,64,motion_gated_fps,153,0.048300351947546005,3.3925459384918213
2026-04-01-10-56-34-881235,2,ORACLE_greedy,153,0.15151157975196838,1.3745617866516113
2026-04-01-10-56-34-881235,2,ORACLE_fps,153,0.17094935476779938,1.6189385652542114
2026-04-01-10-56-34-881235,4,ORACLE_greedy,153,0.12257539480924606,1.6600383520126343
2026-04-01-10-56-34-881235,4,ORACLE_fps,153,0.14638184010982513,2.4432547092437744
2026-04-01-10-56-34-881235,8,ORACLE_greedy,153,0.100070059299469,2.0935909748077393
2026-04-01-10-56-34-881235,8,ORACLE_fps,153,0.12143801897764206,3.044267416000366
2026-04-01-10-56-34-881235,16,ORACLE_greedy,153,0.0772675946354866,2.6012654304504395
2026-04-01-10-56-34-881235,16,ORACLE_fps,153,0.09619676321744919,3.610616683959961
2026-04-01-10-56-34-881235,32,ORACLE_greedy,153,0.05345913767814636,3.302720069885254
2026-04-01-10-56-34-881235,32,ORACLE_fps,153,0.06614020466804504,3.737787961959839
2026-04-01-10-56-34-881235,64,ORACLE_greedy,153,0.029386887326836586,3.7279868125915527
2026-04-01-10-56-34-881235,64,ORACLE_fps,153,0.03256123885512352,3.991028308868408
2026-04-19-08-10-30-419727,2,uniform,244,0.2667772173881531,1.7686964273452759
2026-04-19-08-10-30-419727,2,motion_peaks,244,0.4124559164047241,1.286031723022461
2026-04-19-08-10-30-419727,2,cheap_fps,244,0.32169654965400696,1.6222038269042969
2026-04-19-08-10-30-419727,2,motion_gated_fps,244,0.3308384418487549,1.8020612001419067
2026-04-19-08-10-30-419727,4,uniform,244,0.225311279296875,2.3768467903137207
2026-04-19-08-10-30-419727,4,motion_peaks,244,0.3355400264263153,2.210463047027588
2026-04-19-08-10-30-419727,4,cheap_fps,244,0.22914010286331177,2.456448793411255
2026-04-19-08-10-30-419727,4,motion_gated_fps,244,0.24029193818569183,2.862291097640991
2026-04-19-08-10-30-419727,8,uniform,244,0.18926610052585602,3.6395840644836426
2026-04-19-08-10-30-419727,8,motion_peaks,244,0.3097469210624695,2.9653573036193848
2026-04-19-08-10-30-419727,8,cheap_fps,244,0.19605645537376404,3.7024946212768555
2026-04-19-08-10-30-419727,8,motion_gated_fps,244,0.20501013100147247,3.7631123065948486
2026-04-19-08-10-30-419727,16,uniform,244,0.12821102142333984,4.223564624786377
2026-04-19-08-10-30-419727,16,motion_peaks,244,0.22030360996723175,3.565647840499878
2026-04-19-08-10-30-419727,16,cheap_fps,244,0.14765505492687225,4.661866188049316
2026-04-19-08-10-30-419727,16,motion_gated_fps,244,0.16002170741558075,4.810751914978027
2026-04-19-08-10-30-419727,32,uniform,244,0.09534413367509842,4.907273769378662
2026-04-19-08-10-30-419727,32,motion_peaks,244,0.18765667080879211,4.5276618003845215
2026-04-19-08-10-30-419727,32,cheap_fps,244,0.10403449088335037,5.510538101196289
2026-04-19-08-10-30-419727,32,motion_gated_fps,244,0.1061127707362175,5.759206295013428
2026-04-19-08-10-30-419727,64,uniform,244,0.057737622410058975,5.922569274902344
2026-04-19-08-10-30-419727,64,motion_peaks,244,0.123446524143219,5.725126266479492
2026-04-19-08-10-30-419727,64,cheap_fps,244,0.05892673507332802,6.065002918243408
2026-04-19-08-10-30-419727,64,motion_gated_fps,244,0.08233225345611572,6.197291851043701
2026-04-19-08-10-30-419727,2,ORACLE_greedy,244,0.2394786924123764,1.460821270942688
2026-04-19-08-10-30-419727,2,ORACLE_fps,244,0.3766207993030548,1.852988839149475
2026-04-19-08-10-30-419727,4,ORACLE_greedy,244,0.18370643258094788,2.386953592300415
2026-04-19-08-10-30-419727,4,ORACLE_fps,244,0.2918371558189392,3.033905506134033
2026-04-19-08-10-30-419727,8,ORACLE_greedy,244,0.14141102135181427,3.047224760055542
2026-04-19-08-10-30-419727,8,ORACLE_fps,244,0.22059383988380432,4.500513076782227
2026-04-19-08-10-30-419727,16,ORACLE_greedy,244,0.10825097560882568,3.9018661975860596
2026-04-19-08-10-30-419727,16,ORACLE_fps,244,0.16701558232307434,5.992303371429443
2026-04-19-08-10-30-419727,32,ORACLE_greedy,244,0.07716406136751175,4.756996154785156
2026-04-19-08-10-30-419727,32,ORACLE_fps,244,0.09887662529945374,6.498284339904785
2026-04-19-08-10-30-419727,64,ORACLE_greedy,244,0.049768008291721344,6.01328706741333
2026-04-19-08-10-30-419727,64,ORACLE_fps,244,0.05786200985312462,6.903998851776123
2026-06-21-06-50-19-385378,2,uniform,316,0.3292732834815979,1.7830747365951538
2026-06-21-06-50-19-385378,2,motion_peaks,316,0.5776796936988831,1.4323855638504028
2026-06-21-06-50-19-385378,2,cheap_fps,316,0.30266788601875305,1.5481120347976685
2026-06-21-06-50-19-385378,2,motion_gated_fps,316,0.33089834451675415,1.644166350364685
2026-06-21-06-50-19-385378,4,uniform,316,0.25232475996017456,2.4254636764526367
2026-06-21-06-50-19-385378,4,motion_peaks,316,0.41946372389793396,2.356768846511841
2026-06-21-06-50-19-385378,4,cheap_fps,316,0.24549271166324615,2.5381784439086914
2026-06-21-06-50-19-385378,4,motion_gated_fps,316,0.28313690423965454,3.0087404251098633
2026-06-21-06-50-19-385378,8,uniform,316,0.17874154448509216,3.6842145919799805
2026-06-21-06-50-19-385378,8,motion_peaks,316,0.34222519397735596,2.9670073986053467
2026-06-21-06-50-19-385378,8,cheap_fps,316,0.2033926546573639,3.987316846847534
2026-06-21-06-50-19-385378,8,motion_gated_fps,316,0.20828266441822052,4.0198869705200195
2026-06-21-06-50-19-385378,16,uniform,316,0.1386549472808838,4.529043197631836
2026-06-21-06-50-19-385378,16,motion_peaks,316,0.26279008388519287,3.955855131149292
2026-06-21-06-50-19-385378,16,cheap_fps,316,0.1495741903781891,5.251666069030762
2026-06-21-06-50-19-385378,16,motion_gated_fps,316,0.13702526688575745,5.22686767578125
2026-06-21-06-50-19-385378,32,uniform,316,0.09318633377552032,5.367960453033447
2026-06-21-06-50-19-385378,32,motion_peaks,316,0.18311209976673126,5.298588275909424
2026-06-21-06-50-19-385378,32,cheap_fps,316,0.10756304115056992,6.406123638153076
2026-06-21-06-50-19-385378,32,motion_gated_fps,316,0.10554083436727524,6.095874309539795
2026-06-21-06-50-19-385378,64,uniform,316,0.06273604929447174,6.732632160186768
2026-06-21-06-50-19-385378,64,motion_peaks,316,0.1249886006116867,6.509438514709473
2026-06-21-06-50-19-385378,64,cheap_fps,316,0.06952915340662003,6.95654821395874
2026-06-21-06-50-19-385378,64,motion_gated_fps,316,0.07376287877559662,6.948552131652832
2026-06-21-06-50-19-385378,2,ORACLE_greedy,316,0.24969568848609924,1.5452284812927246
2026-06-21-06-50-19-385378,2,ORACLE_fps,316,0.29534104466438293,1.9097093343734741
2026-06-21-06-50-19-385378,4,ORACLE_greedy,316,0.19503234326839447,2.387373208999634
2026-06-21-06-50-19-385378,4,ORACLE_fps,316,0.27358150482177734,3.2602646350860596
2026-06-21-06-50-19-385378,8,ORACLE_greedy,316,0.14882792532444,3.2533109188079834
2026-06-21-06-50-19-385378,8,ORACLE_fps,316,0.21191297471523285,5.1871538162231445
2026-06-21-06-50-19-385378,16,ORACLE_greedy,316,0.11283613741397858,4.307526588439941
2026-06-21-06-50-19-385378,16,ORACLE_fps,316,0.15476183593273163,6.739849090576172
2026-06-21-06-50-19-385378,32,ORACLE_greedy,316,0.08204681426286697,5.539985179901123
2026-06-21-06-50-19-385378,32,ORACLE_fps,316,0.10864269733428955,7.934933662414551
2026-06-21-06-50-19-385378,64,ORACLE_greedy,316,0.05607515573501587,6.681693077087402
2026-06-21-06-50-19-385378,64,ORACLE_fps,316,0.06889060884714127,8.402698516845703
2026-03-30-13-01-24-631805,2,uniform,416,0.26966044306755066,1.6639854907989502
2026-03-30-13-01-24-631805,2,motion_peaks,416,0.3782273530960083,1.1492475271224976
2026-03-30-13-01-24-631805,2,cheap_fps,416,0.29214951395988464,1.7736022472381592
2026-03-30-13-01-24-631805,2,motion_gated_fps,416,0.31617942452430725,1.7830921411514282
2026-03-30-13-01-24-631805,4,uniform,416,0.2457752525806427,2.4360156059265137
2026-03-30-13-01-24-631805,4,motion_peaks,416,0.3334933817386627,1.4425503015518188
2026-03-30-13-01-24-631805,4,cheap_fps,416,0.2624068856239319,2.6874847412109375
2026-03-30-13-01-24-631805,4,motion_gated_fps,416,0.2699129283428192,2.4330575466156006
2026-03-30-13-01-24-631805,8,uniform,416,0.15329957008361816,3.4079232215881348
2026-03-30-13-01-24-631805,8,motion_peaks,416,0.30747082829475403,2.163013458251953
2026-03-30-13-01-24-631805,8,cheap_fps,416,0.18329650163650513,3.694901466369629
2026-03-30-13-01-24-631805,8,motion_gated_fps,416,0.22967757284641266,3.821415901184082
2026-03-30-13-01-24-631805,16,uniform,416,0.12214713543653488,4.010397911071777
2026-03-30-13-01-24-631805,16,motion_peaks,416,0.23074942827224731,3.1324081420898438
2026-03-30-13-01-24-631805,16,cheap_fps,416,0.14225442707538605,4.439370155334473
2026-03-30-13-01-24-631805,16,motion_gated_fps,416,0.14865903556346893,4.481403350830078
2026-03-30-13-01-24-631805,32,uniform,416,0.09176547080278397,4.554271697998047
2026-03-30-13-01-24-631805,32,motion_peaks,416,0.2075076401233673,4.406557559967041
2026-03-30-13-01-24-631805,32,cheap_fps,416,0.10739385336637497,5.264117240905762
2026-03-30-13-01-24-631805,32,motion_gated_fps,416,0.10886640101671219,5.264187335968018
2026-03-30-13-01-24-631805,64,uniform,416,0.06666900217533112,5.267950534820557
2026-03-30-13-01-24-631805,64,motion_peaks,416,0.13434678316116333,5.935478210449219
2026-03-30-13-01-24-631805,64,cheap_fps,416,0.07327721267938614,6.077295303344727
2026-03-30-13-01-24-631805,64,motion_gated_fps,416,0.08320342004299164,6.111063480377197
2026-03-30-13-01-24-631805,2,ORACLE_greedy,416,0.1994912475347519,1.5664902925491333
2026-03-30-13-01-24-631805,2,ORACLE_fps,416,0.2813376486301422,1.8143595457077026
2026-03-30-13-01-24-631805,4,ORACLE_greedy,416,0.16382327675819397,2.0399930477142334
2026-03-30-13-01-24-631805,4,ORACLE_fps,416,0.2679620087146759,3.0971710681915283
2026-03-30-13-01-24-631805,8,ORACLE_greedy,416,0.1289891004562378,2.854619026184082
2026-03-30-13-01-24-631805,8,ORACLE_fps,416,0.18947818875312805,4.632879257202148
2026-03-30-13-01-24-631805,16,ORACLE_greedy,416,0.0995173305273056,4.05209493637085
2026-03-30-13-01-24-631805,16,ORACLE_fps,416,0.1500975787639618,6.076359272003174
2026-03-30-13-01-24-631805,32,ORACLE_greedy,416,0.07784159481525421,4.552215576171875
2026-03-30-13-01-24-631805,32,ORACLE_fps,416,0.1098843663930893,6.725474834442139
2026-03-30-13-01-24-631805,64,ORACLE_greedy,416,0.05750178545713425,5.374359607696533
2026-03-30-13-01-24-631805,64,ORACLE_fps,416,0.07427515089511871,7.2332353591918945
2026-05-14-16-27-44-573838,2,uniform,412,0.28141123056411743,1.5677717924118042
2026-05-14-16-27-44-573838,2,motion_peaks,412,0.29001888632774353,1.6234028339385986
2026-05-14-16-27-44-573838,2,cheap_fps,412,0.23646555840969086,1.4026665687561035
2026-05-14-16-27-44-573838,2,motion_gated_fps,412,0.2909603714942932,1.6163758039474487
2026-05-14-16-27-44-573838,4,uniform,412,0.17680662870407104,2.350802421569824
2026-05-14-16-27-44-573838,4,motion_peaks,412,0.2761555314064026,2.1133599281311035
2026-05-14-16-27-44-573838,4,cheap_fps,412,0.19602711498737335,2.064054012298584
2026-05-14-16-27-44-573838,4,motion_gated_fps,412,0.19177408516407013,2.431682825088501
2026-05-14-16-27-44-573838,8,uniform,412,0.13376736640930176,2.9047203063964844
2026-05-14-16-27-44-573838,8,motion_peaks,412,0.24015693366527557,2.483531951904297
2026-05-14-16-27-44-573838,8,cheap_fps,412,0.12830804288387299,2.9941513538360596
2026-05-14-16-27-44-573838,8,motion_gated_fps,412,0.13729800283908844,2.9149703979492188
2026-05-14-16-27-44-573838,16,uniform,412,0.10265228152275085,3.4894702434539795
2026-05-14-16-27-44-573838,16,motion_peaks,412,0.22321683168411255,2.9420294761657715
2026-05-14-16-27-44-573838,16,cheap_fps,412,0.09458962827920914,3.6594555377960205
2026-05-14-16-27-44-573838,16,motion_gated_fps,412,0.10163777321577072,3.907827377319336
2026-05-14-16-27-44-573838,32,uniform,412,0.06798462569713593,3.6584689617156982
2026-05-14-16-27-44-573838,32,motion_peaks,412,0.14123520255088806,3.228255033493042
2026-05-14-16-27-44-573838,32,cheap_fps,412,0.07373429089784622,4.261386394500732
2026-05-14-16-27-44-573838,32,motion_gated_fps,412,0.07693211734294891,4.2052531242370605
2026-05-14-16-27-44-573838,64,uniform,412,0.04921671003103256,4.355273246765137
2026-05-14-16-27-44-573838,64,motion_peaks,412,0.09232069551944733,4.152347564697266
2026-05-14-16-27-44-573838,64,cheap_fps,412,0.053626783192157745,4.513749122619629
2026-05-14-16-27-44-573838,64,motion_gated_fps,412,0.05751288682222366,4.525637149810791
2026-05-14-16-27-44-573838,2,ORACLE_greedy,412,0.1792907416820526,1.2748886346817017
2026-05-14-16-27-44-573838,2,ORACLE_fps,412,0.2298954278230667,1.7788256406784058
2026-05-14-16-27-44-573838,4,ORACLE_greedy,412,0.14538264274597168,1.837731122970581
2026-05-14-16-27-44-573838,4,ORACLE_fps,412,0.1854097694158554,2.6395227909088135
2026-05-14-16-27-44-573838,8,ORACLE_greedy,412,0.10681694746017456,2.568171262741089
2026-05-14-16-27-44-573838,8,ORACLE_fps,412,0.1437474936246872,3.8921217918395996
2026-05-14-16-27-44-573838,16,ORACLE_greedy,412,0.07995820045471191,3.3548011779785156
2026-05-14-16-27-44-573838,16,ORACLE_fps,412,0.11225318908691406,4.748432636260986
2026-05-14-16-27-44-573838,32,ORACLE_greedy,412,0.05908319354057312,3.6865179538726807
2026-05-14-16-27-44-573838,32,ORACLE_fps,412,0.0825830027461052,5.092322826385498
2026-05-14-16-27-44-573838,64,ORACLE_greedy,412,0.04262334480881691,4.200690746307373
2026-05-14-16-27-44-573838,64,ORACLE_fps,412,0.05681803077459335,5.173368453979492
2026-05-23-16-46-27-756328,2,uniform,282,0.23516282439231873,1.4857702255249023
2026-05-23-16-46-27-756328,2,motion_peaks,282,0.24450351297855377,1.6742181777954102
2026-05-23-16-46-27-756328,2,cheap_fps,282,0.21414606273174286,1.5276366472244263
2026-05-23-16-46-27-756328,2,motion_gated_fps,282,0.20935003459453583,1.4191383123397827
2026-05-23-16-46-27-756328,4,uniform,282,0.1985829919576645,2.123955488204956
2026-05-23-16-46-27-756328,4,motion_peaks,282,0.22556962072849274,2.1352851390838623
2026-05-23-16-46-27-756328,4,cheap_fps,282,0.19768017530441284,2.080536365509033
2026-05-23-16-46-27-756328,4,motion_gated_fps,282,0.20060017704963684,1.9197584390640259
2026-05-23-16-46-27-756328,8,uniform,282,0.1456461101770401,2.5504345893859863
2026-05-23-16-46-27-756328,8,motion_peaks,282,0.22025687992572784,2.547394037246704
2026-05-23-16-46-27-756328,8,cheap_fps,282,0.187189981341362,2.6111080646514893
2026-05-23-16-46-27-756328,8,motion_gated_fps,282,0.16261857748031616,2.5816938877105713
2026-05-23-16-46-27-756328,16,uniform,282,0.12310425937175751,3.3845815658569336
2026-05-23-16-46-27-756328,16,motion_peaks,282,0.19041413068771362,3.25459623336792
2026-05-23-16-46-27-756328,16,cheap_fps,282,0.13691061735153198,3.363193988800049
2026-05-23-16-46-27-756328,16,motion_gated_fps,282,0.13734109699726105,3.483442783355713
2026-05-23-16-46-27-756328,32,uniform,282,0.09094583988189697,3.646057605743408
2026-05-23-16-46-27-756328,32,motion_peaks,282,0.14764243364334106,3.7699830532073975
2026-05-23-16-46-27-756328,32,cheap_fps,282,0.09923335909843445,3.961907386779785
2026-05-23-16-46-27-756328,32,motion_gated_fps,282,0.1028236374258995,4.112208366394043
2026-05-23-16-46-27-756328,64,uniform,282,0.06413145363330841,4.089165210723877
2026-05-23-16-46-27-756328,64,motion_peaks,282,0.11029690504074097,4.402942657470703
2026-05-23-16-46-27-756328,64,cheap_fps,282,0.071370430290699,4.407108783721924
2026-05-23-16-46-27-756328,64,motion_gated_fps,282,0.07847331464290619,4.508541107177734
2026-05-23-16-46-27-756328,2,ORACLE_greedy,282,0.17591823637485504,1.287952184677124
2026-05-23-16-46-27-756328,2,ORACLE_fps,282,0.2144520878791809,1.6910864114761353
2026-05-23-16-46-27-756328,4,ORACLE_greedy,282,0.15125472843647003,1.686458945274353
2026-05-23-16-46-27-756328,4,ORACLE_fps,282,0.18530800938606262,2.5488100051879883
2026-05-23-16-46-27-756328,8,ORACLE_greedy,282,0.12594962120056152,2.3051822185516357
2026-05-23-16-46-27-756328,8,ORACLE_fps,282,0.16656851768493652,3.7535812854766846
2026-05-23-16-46-27-756328,16,ORACLE_greedy,282,0.10322689265012741,2.6958882808685303
2026-05-23-16-46-27-756328,16,ORACLE_fps,282,0.1405143439769745,4.614709854125977
2026-05-23-16-46-27-756328,32,ORACLE_greedy,282,0.07952112704515457,3.4103152751922607
2026-05-23-16-46-27-756328,32,ORACLE_fps,282,0.10379844158887863,5.109630584716797
2026-05-23-16-46-27-756328,64,ORACLE_greedy,282,0.05746963247656822,4.230251312255859
2026-05-23-16-46-27-756328,64,ORACLE_fps,282,0.06872371584177017,5.217320442199707
2026-04-29-01-21-22-400709,2,uniform,156,0.10919954627752304,1.2713849544525146
2026-04-29-01-21-22-400709,2,motion_peaks,156,0.12340585887432098,1.1058415174484253
2026-04-29-01-21-22-400709,2,cheap_fps,156,0.08718366175889969,1.307435154914856
2026-04-29-01-21-22-400709,2,motion_gated_fps,156,0.08331047743558884,1.3119298219680786
2026-04-29-01-21-22-400709,4,uniform,156,0.07716090977191925,1.5208816528320312
2026-04-29-01-21-22-400709,4,motion_peaks,156,0.07881380617618561,1.310546875
2026-04-29-01-21-22-400709,4,cheap_fps,156,0.0714457631111145,1.5446616411209106
2026-04-29-01-21-22-400709,4,motion_gated_fps,156,0.07151737064123154,1.5411549806594849
2026-04-29-01-21-22-400709,8,uniform,156,0.05424000695347786,1.7197576761245728
2026-04-29-01-21-22-400709,8,motion_peaks,156,0.06822013854980469,1.5197458267211914
2026-04-29-01-21-22-400709,8,cheap_fps,156,0.055170536041259766,1.6944787502288818
2026-04-29-01-21-22-400709,8,motion_gated_fps,156,0.05987489968538284,1.7037837505340576
2026-04-29-01-21-22-400709,16,uniform,156,0.03580459579825401,1.8452990055084229
2026-04-29-01-21-22-400709,16,motion_peaks,156,0.05880127102136612,1.6838548183441162
2026-04-29-01-21-22-400709,16,cheap_fps,156,0.04094786196947098,1.8443686962127686
2026-04-29-01-21-22-400709,16,motion_gated_fps,156,0.04489777609705925,1.7940280437469482
2026-04-29-01-21-22-400709,32,uniform,156,0.02615700289607048,2.01347279548645
2026-04-29-01-21-22-400709,32,motion_peaks,156,0.04085535183548927,1.8191245794296265
2026-04-29-01-21-22-400709,32,cheap_fps,156,0.02761276811361313,1.9138108491897583
2026-04-29-01-21-22-400709,32,motion_gated_fps,156,0.03052181750535965,1.915649652481079
2026-04-29-01-21-22-400709,64,uniform,156,0.015736933797597885,2.0078134536743164
2026-04-29-01-21-22-400709,64,motion_peaks,156,0.02423885092139244,1.9622397422790527
2026-04-29-01-21-22-400709,64,cheap_fps,156,0.015783460810780525,2.055899143218994
2026-04-29-01-21-22-400709,64,motion_gated_fps,156,0.021749846637248993,1.9723196029663086
2026-04-29-01-21-22-400709,2,ORACLE_greedy,156,0.07173897325992584,1.17030668258667
2026-04-29-01-21-22-400709,2,ORACLE_fps,156,0.10987588763237,1.50123929977417
2026-04-29-01-21-22-400709,4,ORACLE_greedy,156,0.0581798180937767,1.3981149196624756
2026-04-29-01-21-22-400709,4,ORACLE_fps,156,0.07311690598726273,1.7506848573684692
2026-04-29-01-21-22-400709,8,ORACLE_greedy,156,0.04491212218999863,1.590084195137024
2026-04-29-01-21-22-400709,8,ORACLE_fps,156,0.060483139008283615,1.9976733922958374
2026-04-29-01-21-22-400709,16,ORACLE_greedy,156,0.032185886055231094,1.792651891708374
2026-04-29-01-21-22-400709,16,ORACLE_fps,156,0.04230531305074692,2.0706536769866943
2026-04-29-01-21-22-400709,32,ORACLE_greedy,156,0.023204194381833076,1.8778235912322998
2026-04-29-01-21-22-400709,32,ORACLE_fps,156,0.02893516980111599,2.1270570755004883
2026-04-29-01-21-22-400709,64,ORACLE_greedy,156,0.01372703816741705,2.053471088409424
2026-04-29-01-21-22-400709,64,ORACLE_fps,156,0.015373187139630318,2.1627414226531982
2026-05-30-07-48-36-431411,2,uniform,176,0.1368790566921234,1.2147248983383179
2026-05-30-07-48-36-431411,2,motion_peaks,176,0.24616311490535736,1.2630984783172607
2026-05-30-07-48-36-431411,2,cheap_fps,176,0.13189926743507385,1.3217929601669312
2026-05-30-07-48-36-431411,2,motion_gated_fps,176,0.1385374516248703,1.3164160251617432
2026-05-30-07-48-36-431411,4,uniform,176,0.08990824222564697,1.4776692390441895
2026-05-30-07-48-36-431411,4,motion_peaks,176,0.22603739798069,1.5338523387908936
2026-05-30-07-48-36-431411,4,cheap_fps,176,0.10481656342744827,1.7039308547973633
2026-05-30-07-48-36-431411,4,motion_gated_fps,176,0.1300910860300064,1.7459219694137573
2026-05-30-07-48-36-431411,8,uniform,176,0.0638299435377121,1.906691312789917
2026-05-30-07-48-36-431411,8,motion_peaks,176,0.13315822184085846,1.7912650108337402
2026-05-30-07-48-36-431411,8,cheap_fps,176,0.08507662266492844,2.1287076473236084
2026-05-30-07-48-36-431411,8,motion_gated_fps,176,0.08826860785484314,2.049476146697998
2026-05-30-07-48-36-431411,16,uniform,176,0.045404743403196335,2.105527400970459
2026-05-30-07-48-36-431411,16,motion_peaks,176,0.09687287360429764,2.1721181869506836
2026-05-30-07-48-36-431411,16,cheap_fps,176,0.056333646178245544,2.498432159423828
2026-05-30-07-48-36-431411,16,motion_gated_fps,176,0.049856625497341156,2.3465163707733154
2026-05-30-07-48-36-431411,32,uniform,176,0.03079826384782791,2.2936224937438965
2026-05-30-07-48-36-431411,32,motion_peaks,176,0.06148019805550575,2.3821916580200195
2026-05-30-07-48-36-431411,32,cheap_fps,176,0.030843041837215424,2.5020618438720703
2026-05-30-07-48-36-431411,32,motion_gated_fps,176,0.037198808044195175,2.4497835636138916
2026-05-30-07-48-36-431411,64,uniform,176,0.01576692797243595,2.3610851764678955
2026-05-30-07-48-36-431411,64,motion_peaks,176,0.0347810722887516,2.3989291191101074
2026-05-30-07-48-36-431411,64,cheap_fps,176,0.01627040095627308,2.5127291679382324
2026-05-30-07-48-36-431411,64,motion_gated_fps,176,0.02544461376965046,2.5119974613189697
2026-05-30-07-48-36-431411,2,ORACLE_greedy,176,0.09038074314594269,1.2501306533813477
2026-05-30-07-48-36-431411,2,ORACLE_fps,176,0.12605500221252441,1.5244313478469849
2026-05-30-07-48-36-431411,4,ORACLE_greedy,176,0.06877509504556656,1.5453431606292725
2026-05-30-07-48-36-431411,4,ORACLE_fps,176,0.10718509554862976,2.178826332092285
2026-05-30-07-48-36-431411,8,ORACLE_greedy,176,0.052732691168785095,1.8171888589859009
2026-05-30-07-48-36-431411,8,ORACLE_fps,176,0.08693529665470123,2.4919443130493164
2026-05-30-07-48-36-431411,16,ORACLE_greedy,176,0.039107128977775574,2.1291322708129883
2026-05-30-07-48-36-431411,16,ORACLE_fps,176,0.0530749075114727,2.6030335426330566
2026-05-30-07-48-36-431411,32,ORACLE_greedy,176,0.0249033086001873,2.2503175735473633
2026-05-30-07-48-36-431411,32,ORACLE_fps,176,0.03137461468577385,2.586496114730835
2026-05-30-07-48-36-431411,64,ORACLE_greedy,176,0.01389553863555193,2.5149669647216797
2026-05-30-07-48-36-431411,64,ORACLE_fps,176,0.015728196129202843,2.5809922218322754
2026-04-27-13-32-59-527420,2,uniform,247,0.37072908878326416,1.7383438348770142
2026-04-27-13-32-59-527420,2,motion_peaks,247,0.36879491806030273,1.539879560470581
2026-04-27-13-32-59-527420,2,cheap_fps,247,0.2539021670818329,1.7475720643997192
2026-04-27-13-32-59-527420,2,motion_gated_fps,247,0.3047824800014496,1.8077659606933594
2026-04-27-13-32-59-527420,4,uniform,247,0.2670896351337433,2.458536386489868
2026-04-27-13-32-59-527420,4,motion_peaks,247,0.2837720215320587,1.9203681945800781
2026-04-27-13-32-59-527420,4,cheap_fps,247,0.23355022072792053,2.79465651512146
2026-04-27-13-32-59-527420,4,motion_gated_fps,247,0.2540726065635681,2.8978514671325684
2026-04-27-13-32-59-527420,8,uniform,247,0.2058255821466446,3.6644444465637207
2026-04-27-13-32-59-527420,8,motion_peaks,247,0.24921280145645142,2.6656064987182617
2026-04-27-13-32-59-527420,8,cheap_fps,247,0.20030270516872406,3.870190382003784
2026-04-27-13-32-59-527420,8,motion_gated_fps,247,0.2043965458869934,3.6531834602355957
